#	type	key	freq
1000	V[s]	annn: active power reference signal	2
1001	T	nn: project layout	7
1001	V[s]	nnn: project layout map	2
1002	T	nn: collision fatality	7
1003	T	an: sound exposure	14
1004	T	n: epifauna	7
1005	T	an: finite element	7
1006	T	npan: tonne of co2 equivalent	7
1007	T	an: geothermal system	7
1007	V[s]	annn: geothermal heat pump system	3
1008	T	nnn: wind turbine facility	7
1009	T	n: a-weighting	7
1010	T	nn: design program	7
1010	V[s]+	nnn: blade design program	6
1011	T	an: total height	7
1012	T	nn: rotation speed	7
1012	V[d]+	an: rotational speed	31
1012	V[s]+	nnpn: rotation speed of turbine	2
1013	T	n: righter	7
1014	T	an: previous section	7
1015	T	n: tios	7
1016	T	nn: vortex line	7
1017	T	nn: construction phase	7
1018	T	nn: capacity factor	7
1019	T	nnn: blade cn curve	7
1019	V[s]	annn: stationary blade cn curve	2
1020	T	nn: installation process	7
1021	T	nn: power rating	7
1022	T	nn: page page	7
1023	T	nn: nameplate capacity	7
1023	V[s]	nnn: turbine nameplate capacity	2
1024	T	an: vulnerable specie	7
1025	T	nn: emergency brake	7
1026	T	n: monopile	20
1027	T	n: vorticity	13
1028	T	nan: cn standard deviation	13
1029	T	nn: empresas públicas	13
1030	T	an: baseline scenario	13
1031	T	npnn: journal of american science	13
1032	T	n: windpact	13
1033	T	an: alternative solution	13
1034	T	nn: support note	6
1035	T	n: jonkman	6
1036	T	nnn: wind turbine project	12
1037	T	n: und	6
1038	T	nn: sea directive	6
1039	T	nnn: site restoration plan	6
1040	T	n: case-control	6
1041	T	nn: year statement	6
1042	T	nn: pressure distribution	6
1043	T	an: maximum torque	6
1044	T	npn: amount of power	6
1044	V[s]	anpn: optimum amount of power	2
1045	T	n: rad	6
1046	T	nn: guidance note	6
1047	T	an: operational lifetime	6
1048	T	a: cardiovascular	6
1049	T	n: cers	6
1050	T	ann: renewable energy project	12
1051	T	an: sufficient information	6
1051	V[gp]	an: insufficient information	2
1052	T	nn: generator rotor	6
1053	T	nan: wisconsin public service	6
1054	T	n: man	6
1055	T	npn: institution of engineering	18
1056	T	nn: horizontal-axis windmill	6
1057	T	an: physiological effect	6
1057	V[s]	aan: direct physiological effect	2
1058	T	nn: rotor geometry	6
1059	T	n: iea	6
1060	T	an: hydraulic oil	6
1061	T	nn: fire department	6
1062	T	an: minor plant	6
1063	T	nn: variable-speed rotor	6
1064	T	n: viscera	6
1065	T	nn: turbine collision	6
1065	V[s]	npnn: collision with wind turbine	2
1065	V[s]	nnn: wind turbine collision	4
1066	T	nn: dalhousie university	6
1067	T	n: hoy	6
1068	T	nn: cell phone	6
1068	V[s]	nnn: cell phone interference	2
1069	T	n: gen	6
1070	T	annn: european wind energy association	6
1071	T	n: oprhp	6
1072	T	a: reproductive	6
1073	T	n: leventhall	6
1074	T	nn: frequency response	6
1075	T	nn: generator power	6
1076	T	a: unclassified	6
1077	T	ann: clean development mechanism	6
1078	T	an: major component	6
1079	T	nann: coal hydro gas coal	6
1080	T	npn: blade of rotor	6
1080	V[s]+	nn: rotor blade	94
1081	T	ncnn: species and habitat type	18
1082	T	nn: crane system	6
1083	T	nnn: consumer price index	6
1084	T	nn: darrieus rotor	6
1085	T	an: small cetacean	6
1086	T	nn: working range	6
1087	T	nn: solano county	6
1088	T	nn: boundary condition	6
1089	T	nnnn: dfig wind turbine configuration	6
1090	T	npn: comparison of power	6
1091	T	ann: average air density	6
1092	T	nnn: wind energy research	6
1093	T	nn: control circuit	6
1094	T	a: 6th	6
1095	T	an: adjacent property	6
1096	T	n: qgrid	6
1097	T	an: dynamic pressure	6
1097	V[s]	aan: local dynamic pressure	3
1098	T	nn: grid voltage	6
1099	T	naan: voltage dependent current limit	6
1100	T	nn: energy target	6
1100	V[s]	ann: renewable energy target	4
1101	T	a: auditory	6
1102	T	nn: flow condition	6
1103	T	an: angular position	6
1104	T	npn: frame of reference	6
1104	V[s]	nn: reference frame	4
1105	T	nnnn: speed wind turbine concept	6
1106	T	npn: amount of co2	6
1106	V[s]	anpn: annual amount of co2	3
1107	T	an: large rotor	6
1108	T	npan: impact of wind-energy project	6
1108	V[im]	npnnn: impact of wind energy development	4
1109	T	nn: power quality	6
1110	T	nn: turbine geometry	6
1111	T	nn: road construction	6
1111	V[s]	npnn: construction of access road	2
1112	T	ann: sound power level	6
1113	T	nn: wind market	6
1113	V[s]	nnn: wind energy market	2
1113	V[s]	ann: offshore wind market	3
1114	T	npn: section of deis	6
1115	T	n: hvdc	6
1116	T	npnn: part of wind turbine	6
1117	T	an: total energy	6
1118	T	nn: wind site	6
1118	V[s]	nnn: wind turbine site	7
1118	V[s]	npan: site of offshore wind	2
1119	T	ncnn: operation and maintenance cost	6
1120	T	nn: electricity network	6
1121	T	n: waterfowl	6
1122	T	a: gaseous	6
1123	T	ann: potential health impact	6
1124	T	ann: local thrust coefficient	6
1125	T	nva: tower be straight	6
1126	T	ann: comprehensive plan update	6
1127	T	a: ship-based	6
1128	T	nn: wecs project	6
1129	T	nnn: neg micon holland	6
1130	T	n: iteration	6
1131	T	nn: performance loss	6
1132	T	nn: cad drawing	6
1133	T	n: approx	6
1134	T	nn: cut-out speed	6
1134	V[s]	nnn: cut-out wind speed	5
1135	T	nn: pitch design	6
1135	V[s]	annn: linear spring pitch design	3
1136	T	npnpn: effect of number of blade	6
1137	T	a: baseline	114
1138	T	r: rotationally	6
1139	T	aan: active aerodynamic control	6
1140	T	n: dec	6
1141	T	n: coe	6
1142	T	an: acoustic monitoring	6
1142	V[s]	aan: passive acoustic monitoring	3
1143	T	a: asynchronous	6
1144	T	nn: aiaa paper	6
1145	T	an: floating wind	6
1146	T	an: horizontal position	6
1147	T	an: optimum performance	6
1148	T	an: aerodynamic noise	6
1149	T	ncnn: safety and operation control	6
1150	T	nnn: blade design procedure	6
1151	T	an: octave band	6
1151	V[s]	aan: one-third octave band	2
1152	T	an: methodological guidance	6
1153	T	a: modal	6
1154	T	nnn: over-speed protection system	6
1154	V[s]	annn: advanced over-speed protection system	2
1155	T	n: aeronautics	6
1156	T	nn: blade material	6
1157	T	an: remote technique	6
1158	T	nn: school district	6
1159	T	nn: direction change	6
1160	T	nn: habitat structure	6
1161	T	nnn: wind power capacity	6
1161	V[s]	annn: installed wind power capacity	3
1162	T	an: infinite number	6
1162	V[s]	anpn: infinite number of blade	5
1163	T	nn: energy cost	6
1163	V[s]	npan: cost of renewable energy	2
1164	T	r: aft	6
1165	T	an: clean case	6
1166	T	a: accepted	6
1167	T	nn: lattice tower	6
1168	T	nnn: turbine capital cost	6
1169	T	an: spatial extent	6
1170	T	anpn: low level of infrasound	6
1171	T	nnn: rime ice accretion	6
1172	T	nnn: blade tip speed	6
1173	T	nn: system design	6
1174	T	npn: installation of wind	6
1174	V[s]+	nn: wind installation	3
1175	T	nn: cn standard	6
1176	T	nn: rotor surface	6
1177	T	a: inviscid	12
1178	T	nn: nacelle structure	6
1178	V[s]	nnn: nacelle structure subsystem	2
1179	T	a: aeronautical	6
1180	T	a: stall-regulated	12
1181	T	a: mod	6
1182	T	a: axisymmetric	12
1183	T	nn: distribution system	6
1184	T	an: extreme wind	6
1185	T	nn: momentum equation	6
1185	V[s]	npan: equation of axial momentum	2
1186	T	an: official information	6
1187	T	nn: bat specie	6
1188	T	nn: cross section	6
1189	T	n: scqf	6
1190	T	an: scientific literature	6
1191	T	an: environmental effect	6
1192	T	nnn: blade geometry output	6
1193	T	nnpn: design angle of attack	6
1194	T	nn: speech interference	6
1195	T	npan: level of environmental noise	6
1196	T	nn: drag force	6
1197	T	n: tasarımı	6
1198	T	nn: project developer	6
1199	T	an: high impact	6
1200	T	nn: tower shadow	6
1200	V[s]	nnn: tower shadow noise	2
1201	T	nn: field datum	6
1202	T	ann: onshore wind energy	6
1203	T	nn: uae blade	6
1204	T	nn: kilowatt turbine	6
1205	T	annn: canadian wind energy association	6
1206	T	n: h-type	6
1207	T	nn: salt content	6
1208	T	ann: average wind velocity	6
1209	T	nn: pressure datum	6
1209	V[s]	nnn: surface pressure datum	4
1210	T	ann: relative wind velocity	6
1211	T	an: operational datum	6
1212	T	n: nocebo	6
1213	T	an: suitable location	6
1214	T	nnn: kretinga district municipality	6
1215	T	a: thinkable	6
1216	T	npan: coefficient of modified blade	6
1217	T	anann: small scale domestic wind turbine	6
1218	T	nnn: wind energy technology	6
1218	V[s]	annn: offshore wind energy technology	2
1219	T	nn: frequency content	6
1220	T	an: fluid dynamics	6
1220	V[s]	aan: computational fluid dynamics	3
1221	T	npn: effect of noise	6
1221	V[s]	npan: effect of environmental noise	3
1222	T	an: three-bladed hawt	6
1222	V[s]	aan: rotational three-bladed hawt	2
1223	T	nn: steel base	6
1224	T	aan: limited variable speed	6
1225	T	nn: monitoring methodology	6
1226	T	nn: shear layer	6
1227	T	npn: assessment of implication	6
1228	T	a: societal	6
1229	T	npan: journal of acoustical society	6
1230	T	nnn: pitch control mode	6
1230	V[s]	annn: passive pitch control mode	2
1230	V[s]	annn: dynamic pitch control mode	2
1231	T	nnan: gas coal hydro gas	6
1232	T	nnn: blade design program	6
1232	V[s]	annn: hawt blade design program	2
1233	T	nn: design process	6
1234	T	an: hazardous material	6
1235	T	nnn: wind farm construction	6
1236	T	an: case-by-case basis	6
1237	T	n: icd-10	6
1238	T	aaan: 2nd joint international conference	6
1239	T	ann: high wind speed	6
1240	T	nn: observation checklist	6
1240	V[s]+	nnn: assessor observation checklist	5
1241	T	n: appendice	6
1242	T	ann: high noise level	6
1243	T	nn: study area	6
1244	T	ann: annual energy yield	6
1245	T	an: high resolution	6
1246	T	nn: suction peak	6
1247	T	nn: fire protection	6
1248	T	npnn: height of wind turbine	6
1249	T	nnn: wind resource area	6
1250	T	an: spatial planning	6
1251	T	an: related facility	6
1252	T	ann: ith blade element	6
1253	T	n: bourgogne	6
1254	T	nn: pressure tap	6
1255	T	nnn: wind power generation	11
1256	T	n: free-stream	11
1257	T	an: electromagnetic field	11
1258	T	nn: turbine site	11
1258	V[g]+	nn: turbine size	6
1258	V[s]	nnn: wind turbine site	7
1259	T	nnn: wind turbine configuration	11
1260	T	an: three-bladed rotor	11
1261	T	ann: national dispatch center	11
1262	T	a: seri-s809	11
1263	T	n: rodrigues	11
1264	T	nn: direct-drive pmsg	11
1264	V[g]	nn: direct-drive pm	6
1265	T	n: spreadsheet	11
1266	T	a: two-bladed	21
1267	T	nn: cable wire	5
1268	T	a: node3	5
1269	T	n: eurobats	5
1270	T	nn: power train	5
1271	T	ann: estimated emission reduction	5
1272	T	n: tcc	5
1273	T	an: combined model	5
1274	T	nn: displacement effect	5
1275	T	an: causal link	5
1275	V[s]	aan: direct causal link	2
1276	T	nn: health implication	5
1277	T	nn: system generation	5
1278	T	an: flat washer	5
1278	V[s]	aan: m8 flat washer	2
1279	T	a: fail-safe	5
1280	T	an: current order	5
1281	T	n: proton	5
1282	T	an: annular element	5
1283	T	nnpn: streamtube model of flow	5
1284	T	nn: blade figure	5
1285	T	nn: power transmission	5
1286	T	nn: turbine torque	5
1287	T	nn: project scenario	5
1288	T	n: npv	5
1289	T	n: barrio	5
1290	T	n: whole-body	5
1291	T	n: mma	5
1292	T	n: mva	5
1293	T	nann: site average air density	5
1294	T	ann: conventional power plant	5
1295	T	n: creg	5
1296	T	an: structural load	5
1297	T	n: für	5
1298	T	an: high torque	5
1299	T	an: potential improvement	5
1300	T	nn: centerline road	5
1301	T	an: constant dollar	5
1302	T	npnn: set of guy wire	5
1303	T	ann: low frequency range	5
1304	T	npn: installation of plant	5
1305	T	n: idc	5
1306	T	an: complete model	5
1307	T	nn: nrel report	5
1308	T	nn: interconnection facility	5
1309	T	nn: capacity payment	5
1310	T	nn: mph wind	5
1310	V[s]	nnn: mph wind flow	3
1311	T	npan: department of mechanical engineering	5
1312	T	an: baseline study	10
1313	T	n: cc-costa	5
1314	T	ncnn: wecs or testing facility	5
1315	T	nn: robert dobie	5
1316	T	an: minimum setback	5
1317	T	an: human hearing	5
1318	T	n: torus	5
1319	T	nn: weighting network	5
1320	T	nn: annex ii	15
1321	T	nn: annex iv	5
1322	T	a: torsional	5
1323	T	nn: twist angle	5
1323	V[s]	nnn: twist angle distribution	2
1324	T	n: lvrt	5
1325	T	n: peatland	10
1325	V[g]	n: peatlands	8
1326	T	nn: emission source	5
1327	T	nn: cross flow	5
1328	T	an: personal interview	5
1329	T	anpnn: variable source of data datum	5
1330	T	an: occupational safety	5
1331	T	nn: power network	5
1331	V[s]	ann: lithuanian power network	3
1332	T	nn: tower structure	5
1333	T	nn: development proposal	5
1334	T	an: marine epifauna	5
1335	T	an: thermal energy	5
1336	T	anpn: infinite number of blade	5
1337	T	nn: nrel s809	5
1337	V[s]	nnn: nrel s809 airfoil	2
1338	T	an: s809 airfoil	10
1338	V[s]	annn: s809 wind turbine airfoil	3
1339	T	nnpn: conservation objective of site	5
1340	T	ann: reactive power compensation	5
1341	T	a: ϕopt	5
1342	T	an: recreational area	5
1343	T	a: 3kw	5
1344	T	nn: demand charge	5
1345	T	a: musial	10
1346	T	a: 4th	5
1347	T	an: environmental legislation	5
1347	V[sg]	nan: eu environmental legislation	3
1348	T	a: polar	5
1349	T	nn: generation cost	5
1350	T	a: gearless	5
1351	T	npn: source of electricity	5
1351	V[s]	anpn: renewable source of electricity	4
1352	T	ncan: angle and local tip-speed	5
1353	T	nn: performance datum	5
1353	V[s]	nnn: airfoil performance datum	3
1354	T	n: rudaiciai	5
1355	T	nn: planning suggestion	5
1356	T	n: blaabjerg	5
1357	T	a: circumferential	5
1358	T	ann: midwest research institute	5
1359	T	nn: flow separation	5
1360	T	n: anode	5
1361	T	nn: force vector	5
1362	T	an: pericardial thickening	10
1363	T	anpnn: international institute of noise control	5
1364	T	npnpn: environment of republic of lithuania	5
1365	T	acann: axial and angular induction factor	5
1366	T	an: electromagnetic torque	5
1367	T	npn: density of air	5
1367	V[s]+	nn: air density	28
1368	T	a: wind-energy	10
1368	V[mg]+	nn: wind energy	414
1369	T	annn: offshore wind farm development	5
1370	T	nan: datum variable source	5
1371	T	nn: abdel azim	5
1372	T	n: ilorin	5
1373	T	n: ms-1	5
1374	T	nn: turbine aerodynamics	5
1375	T	npn: type of tower	5
1376	T	npn: form of energy	5
1377	T	nn: tube trailer	5
1377	V[s]	nnn: hydrogen tube trailer	2
1378	T	aann: colombian national dispatch center	5
1379	T	n: attenuation	5
1380	T	an: clinical professor	5
1381	T	nn: service life	5
1381	V[s]	ann: minimum service life	2
1382	T	nn: geometry parameter	10
1382	V[s]	nnn: blade geometry parameter	8
1383	T	nann: california offshore wind resource	5
1384	T	an: total weight	5
1385	T	nn: installation vessel	5
1386	T	n: retrofitting	5
1387	T	an: ancillary service	5
1388	T	nn: comparison criterion	5
1389	T	ann: good wind resource	5
1390	T	n: petersen	5
1391	T	n: solar-wind	10
1392	T	a: audiometric	5
1393	T	n: için	5
1394	T	an: downwind rotor	5
1395	T	nn: power loss	5
1396	T	n: waterbird	5
1397	T	an: two-dimensional section	5
1398	T	n: equ	5
1399	T	n: eqn	5
1400	T	npn: source of noise	5
1400	V[s]	nn: noise source	7
1401	T	n: emf	5
1402	T	nnnn: sample blade design case	5
1403	T	an: regular maintenance	5
1404	T	n: doa	5
1405	T	a: inoperable	5
1406	T	an: remote datum	5
1407	T	nann: draft environmental impact statement	5
1408	T	npn: blade of turbine	5
1408	V[s]+	nn: turbine blade	91
1409	T	annn: dynamic stall vortex convection	5
1410	T	nn: cable thimble	5
1411	T	nn: carbon credit	5
1412	T	nn: head vibration	5
1413	T	n: bos	5
1414	T	n: barranca	5
1415	T	npn: displacement of blade	5
1416	T	annnn: variable speed wind turbine concept	5
1417	T	npn: cost of tower	5
1417	V[s]	nn: tower cost	3
1418	T	nn: bathymetry datum	5
1419	T	nn: input power	5
1419	V[s]	nnpn: input power of pump	3
1420	T	nn: bird strike	5
1421	T	ann: indicative expansion plan	5
1422	T	n: setup	5
1423	T	a: site-specific	10
1424	T	npn: owner of wecs	5
1425	T	n: luttges	5
1426	T	n: hirsch	5
1427	T	ncnn: flicker or blade glint	5
1428	T	nn: pressure drop	5
1429	T	a: preferential	5
1430	T	ann: public service commission	5
1431	T	nn: bird population	5
1432	T	npn: assessment of impact	5
1432	V[s]+	nn: impact assessment	58
1433	T	nn: project objective	5
1434	T	an: visual observation	5
1435	T	nn: drive shaft	5
1436	T	n: eere	5
1437	T	nn: exchange field	5
1438	T	an: operational system	5
1439	T	npn: set of blade	5
1440	T	nn: test bench	5
1441	T	a: raw	5
1442	T	an: theoretical study	5
1443	T	a: simultaneous	5
1444	T	n: spooner	5
1445	T	nn: fuel price	5
1445	V[s]	ann: fossil fuel price	2
1446	T	n: lewice	5
1447	T	nn: investor country	5
1447	V[s]	nnn: investor country approval	2
1448	T	ann: undisturbed wind speed	5
1449	T	aan: scheduled preventive maintenance	5
1450	T	nnn: energy conservation education	5
1451	T	a: mass	5
1452	T	nn: nature directive	5
1452	V[s]	nnn: eu nature directive	2
1453	T	ann: aerodynamic control methodology	5
1454	T	ncnpn: review and approval of application	5
1455	T	n: bdfig	5
1456	T	nn: tsr range	5
1457	T	nn: capacity expansion	5
1458	T	an: practical exercise	5
1459	T	nn: pscad component	5
1459	V[s]	nnn: introduction pscad component	2
1460	T	annn: low wind speed turbine	5
1461	T	n: paipa	5
1462	T	npn: department of guajira	5
1463	T	an: qualified person	5
1464	T	nn: droop control	5
1465	T	nn: flux concentration	5
1466	T	nn: setback distance	5
1467	T	annn: american wind energy association	10
1468	T	nn: windmill state	5
1469	T	n: flores	5
1470	T	an: baseline calculation	5
1471	T	nn: universiteit brussel	5
1472	T	nn: field survey	5
1473	T	nn: foundation design	5
1474	T	npn: scope of thesis	5
1474	V[s]	ncnpn: objective and scope of thesis	2
1475	T	ann: usable surface area	5
1476	T	n: b-034	5
1477	T	nnpn: frequency proportion of datum	5
1478	T	npnn: comparison of power coefficient	5
1479	T	nn: gto inverter	5
1480	T	a: eu-27	5
1481	T	an: onshore location	5
1481	V[s]	acan: onshore and offshore location	4
1482	T	nn: base extension	5
1482	V[s]	nnn: plywood base extension	3
1483	T	ann: small wind generator	5
1484	T	npnn: description of project activity	5
1485	T	n: développement	5
1486	T	npn: type of fuel	5
1487	T	an: experimental datum	10
1488	T	a: specialized	5
1489	T	nn: pilot agreement	5
1490	T	ann: solar energy engineering	5
1491	T	nn: landscape feature	5
1492	T	n: expiration	5
1493	T	npn: power of turbine	5
1493	V[s]+	nn: turbine power	31
1494	T	nn: vibration exposure	5
1494	V[s]	ann: occupational vibration exposure	2
1495	T	nn: design feature	5
1496	T	nnn: ft wind tunnel	5
1497	T	npn: department of commerce	5
1498	T	a: 150kw	5
1499	T	nnn: production tax credit	5
1500	T	npn: behalf of applicant	5
1501	T	n: nwtc	5
1502	T	nn: repower 5m	5
1503	T	nn: matlab program	5
1504	T	n: scis	5
1505	T	nnn: design condition output	5
1506	T	an: synchronous speed	5
1507	T	an: national authority	5
1507	V[s]	aan: competent national authority	3
1508	T	nn: turbine airfoil	5
1509	T	npn: impact of noise	5
1509	V[s]	nn: noise impact	8
1510	T	nn: energy expenditure	5
1511	T	an: constant speed	5
1512	T	an: passive pitching	5
1513	T	npn: torque of blade	5
1513	V[s]	ncnpn: thrust and torque of blade	2
1514	T	an: thermal generation	5
1515	T	an: indirect impact	5
1516	T	an: internal organ	5
1517	T	n: palanın	5
1518	T	nn: body vibration	5
1518	V[s]	ann: human body vibration	2
1519	T	nnnn: horizontal-axis wind turbine blade	10
1520	T	an: mathematical model	5
1521	T	nn: frequency deviation	5
1522	T	npncn: effect of plan or project	5
1523	T	nnn: wind energy conf	5
1523	V[s]	annn: european wind energy conf	3
1524	T	npn: amount of electricity	5
1525	T	an: good agreement	5
1526	T	nnn: turbine tower kit	5
1527	T	an: turbulent wind	5
1528	T	nn: contact information	5
1529	T	nn: firing pulse	5
1530	T	nn: nitrogen oxide	5
1531	T	an: active control	5
1531	V[s]	aan: active aerodynamic control	6
1532	T	nnn: assessor observation checklist	5
1532	V[s]	annn: signed assessor observation checklist	2
1533	T	a: incompressible	5
1534	T	ann: local inflow angle	5
1535	T	n: wasserman	5
1536	T	npn: area of importance	5
1537	T	n: wind-tunnel	5
1537	V[mg]+	nn: wind tunnel	50
1538	T	an: technical potential	5
1539	T	nnn: wind source component	5
1540	T	nn: uae test	5
1540	V[s]	nnn: uae test datum	4
1541	T	an: selected airfoil	5
1542	T	n: compaction	5
1543	T	an: total length	5
1544	T	nn: circuit breaker	5
1545	T	nn: biodiversity policy	5
1546	T	nnn: dc bus voltage	5
1547	T	an: environmental model	5
1547	V[s]	acan: physical and environmental model	2
1548	T	ncnn: theory and blade element	5
1549	T	n: derrybrien	5
1550	T	an: phd dissertation	5
1551	T	nn: compensation measure	5
1552	T	npn: description of formula	5
1553	T	a: somatic	5
1554	T	nn: rotor axis	5
1555	T	nnn: operation control concept	5
1556	T	nn: jepirachi carbon	5
1557	T	an: experimental result	5
1558	T	an: migratory bird	5
1559	T	npn: type of generator	5
1559	V[s]+	nn: generator type	12
1560	T	nnn: wind power park	5
1561	T	nn: knowledge base	5
1561	V[s]	ann: scientific knowledge base	2
1562	T	nn: wind governor	5
1562	V[s]	nnn: wind turbine governor	8
1562	V[s]	nnn: wind governor parameter	2
1563	T	aan: hydrostatic main drive	5
1564	T	an: ideal turbine	5
1565	T	npnnn: source of data datum unit	5
1566	T	an: european importance	5
1567	T	an: three-dimensional view	5
1568	T	n: hydrology	5
1569	T	npnn: effect of wind farm	5
1570	T	ann: sound level meter	10
1571	T	n: otolaryngology	5
1572	T	npnn: location of wind farm	5
1573	T	nn: impact study	5
1574	T	npn: revocation of license	5
1575	T	an: maximum lift	5
1576	T	nn: emission unit	5
1576	V[s]	nnn: emission reduction unit	3
1577	T	an: specific site	5
1578	T	nnpn: conservation objective of natura	5
1579	T	nn: speed increase	5
1579	V[s]	nnn: wind speed increase	2
1580	T	an: marginal cost	5
1580	V[s]	aan: hourly marginal cost	2
1581	T	a: tonal	5
1582	T	nnnn: collision barrier effect change	5
1583	T	nn: alameda county	5
1584	T	nn: performance criterion	5
1585	T	nn: multi-stage gearbox	5
1586	T	nn: master library	5
1586	V[s]	nnn: pscad master library	2
1586	V[s]	nnn: master library folder	2
1587	T	an: static stall	5
1588	T	n: electron	5
1589	T	npnn: blade of wind turbine	5
1590	T	npan: efficiency of thermal power	5
1591	T	nn: project operator	5
1591	V[g]+	nn: project operation	4
1592	T	an: electromagnetic brake	5
1593	T	nnn: technology improvement opportunity	5
1594	T	nn: blade chord-length	10
1594	V[s]	nnn: blade chord-length distribution	4
1595	T	npnn: independence of blade element	5
1596	T	npn: ministry of interior	5
1597	T	nn: soil condition	5
1598	T	ann: colombian environment ministry	5
1599	T	nnn: flow field structure	5
1600	T	a: unproven	5
1601	T	nnn: surface pressure minimum	5
1602	T	an: cyclic load	5
1603	T	an: unwanted sound	5
1604	T	an: analytical method	5
1605	T	npan: share of renewable energy	5
1606	T	n: liter	5
1607	T	an: structural design	5
1608	T	nn: wind concern	5
1608	V[s]	nnn: wind concern ontario	3
1609	T	an: full-scale turbine	5
1610	T	nn: pressure system	5
1611	T	n: thelander	5
1612	T	an: epidemiological study	5
1613	T	an: potential impact	62
1613	V[s]	aan: potential adverse impact	2
1613	V[s]	aan: potential environmental impact	2
1614	T	nn: baseline methodology	14
1614	V[s]	ann: consolidated baseline methodology	7
1614	V[s]	nnn: baseline methodology acm0002	2
1615	T	a: inertial	9
1616	T	acan: occupational and environmental medicine	9
1617	T	npan: production of electric power	9
1618	T	an: electric transmission	9
1619	T	nn: project site	9
1620	T	a: octave	9
1621	T	nn: biodiversity conservation	9
1621	V[s]	npan: conservation of marine biodiversity	2
1622	T	nn: ride-through capability	9
1622	V[s]	nnn: fault ride-through capability	7
1623	T	a: windward	9
1624	T	nnn: actuator disk theory	9
1625	T	nn: lm glasfiber	9
1626	T	a: birdlife	9
1627	T	an: preventive maintenance	9
1627	V[s]	aan: scheduled preventive maintenance	5
1628	T	a: rule-based	9
1629	T	nn: scig system	9
1629	V[s]	nnn: speed scig system	2
1630	T	n: geared-drive	13
1631	T	n: torque	225
1632	T	n: configuration	85
1633	T	n: wes	4
1634	T	npn: coherence of natura	4
1635	T	n: habituation	4
1636	T	nnn: wind turbine collision	4
1637	T	annn: offshore wind energy potential	4
1638	T	anpn: adequate margin of safety	4
1639	T	n: vpu	4
1640	T	an: structural hazard	4
1641	T	an: aerodynamic sound	8
1642	T	nn: carbon emission	4
1643	T	an: high reliability	4
1644	T	n: vdv	4
1645	T	n: nabenhöhe	4
1646	T	n: vii	4
1647	T	n: vis	4
1648	T	n: ver	4
1649	T	n: url	4
1650	T	nn: design datum	4
1651	T	nnpn: emission reduction of project	4
1652	T	nva: combination be capable	4
1653	T	nn: livestock facility	4
1654	T	aan: entire natural range	4
1655	T	npn: study of thesis	4
1656	T	nn: blade height	4
1657	T	npn: life of wecs	4
1658	T	n: verifier	4
1659	T	an: optimum blade	4
1660	T	annn: san francisco bay area	8
1661	T	n: percentile	4
1662	T	npn: power of generator	4
1662	V[s]	nn: generator power	6
1662	V[s]	nn: generating power	2
1663	T	ann: baltic sea region	4
1664	T	n: tbd	4
1665	T	n: royster	4
1666	T	an: offshore development	4
1666	V[s]	annn: offshore wind farm development	5
1666	V[s]	annn: offshore wind energy development	2
1667	T	n: sud	4
1668	T	n: sqa	4
1669	T	an: environmental exposure	4
1669	V[s]	aan: potential environmental exposure	3
1670	T	a: nonlinear	4
1671	T	ann: natural heritage term	4
1672	T	n: sep	4
1673	T	an: temporary displacement	4
1674	T	nn: tower technology	4
1674	V[s]	nnn: tower support technology	3
1675	T	an: climatic condition	4
1676	T	n: neuron	4
1677	T	a: unrestricted	4
1678	T	an: fair suitability	4
1679	T	nn: pi controller	4
1680	T	nn: nose cone	4
1681	T	nva: project be successful	4
1682	T	an: aerial survey	4
1683	T	n: grus	4
1684	T	ann: small-scale wind turbine	4
1684	V[g]+	ann: smaller-scale wind turbine	2
1684	V[img]	annn: small scale wind turbine	3
1684	V[im]	nnan: wind turbine small scale	2
1685	T	nn: power prediction	4
1685	V[s]	nnn: power performance prediction	4
1686	T	n: pcc	4
1687	T	nn: load case	4
1688	T	npn: day of request	4
1689	T	an: computational result	4
1690	T	aan: net installed capacity	4
1691	T	n: oct	4
1692	T	n: zephyros	4
1693	T	n: omb	4
1694	T	aaan: visceral vibratory vestibular disturbance	4
1695	T	an: middle ear	8
1696	T	n: nas	4
1697	T	nnn: yatay eksenli rüzgar	4
1698	T	n: msc	4
1699	T	nn: power regulation	4
1700	T	an: colombian law	4
1701	T	nn: construction equipment	4
1702	T	n: zipaemg	4
1703	T	n: mit	4
1704	T	n: csmf	4
1705	T	n: lmgh	4
1706	T	npncn: detail of expense and specification	4
1707	T	npnn: operation of wind farm	4
1708	T	n: les	4
1709	T	an: ecological structure	4
1710	T	nn: stall control	4
1711	T	n: km2	4
1712	T	n: colby	8
1713	T	nnnn: grid system dispatch order	4
1714	T	n: shipley	4
1715	T	nn: quality check	4
1716	T	anpnn: total height of wind turbine	4
1717	T	npn: range of tsr	4
1717	V[s]	nn: tsr range	5
1718	T	nn: project operation	4
1718	V[s]	ncnpn: construction and operation of project	2
1719	T	nnn: wind energy application	4
1719	V[s]	annn: offshore wind energy application	2
1720	T	an: simple payback	4
1721	T	nnnn: turbine blade flow field	4
1722	T	nnpn: coefficient datum with datum	4
1723	T	nann: port royal road springfield	4
1724	T	nn: airfoil family	4
1725	T	n: tturb	4
1726	T	nn: case basis	4
1727	T	npn: density of tree	4
1728	T	n: winmech	4
1729	T	n: ion	4
1730	T	n: ing	4
1731	T	n: lieu	4
1732	T	aan: three-dimensional solid model	4
