#	type	key	pattern	pilot	spec	freq	ind
1939	T	an: optimum rotor	A N	optimum rotor	2,50	8	0,75
1940	T	nnnnn: bird directive habitat displacement bird	N N N N N	Birds Directive Habitat displacement Bird	2,50	4	1,00
1941	T	nn: jack-up barge	N N	jack-up barges	2,50	4	0,75
1942	T	an: full output	A N	full output	2,50	4	1,00
1943	T	an: spinning reserve	A N	spinning reserve	2,50	4	0,75
1944	T	nn: microwave path	N N	microwave paths	2,50	4	0,75
1945	T	an: separated flow	A N	Separated Flow	2,50	4	0,50
1945	V[s]	aan: unsteady separated flow	A A N	Unsteady Separated Flows	2,20	2	1,00
1946	T	n: permanent-magnet	N	permanent-magnet	2,50	8	0,13
1947	T	nnn: wind turbine development	N N N	wind turbine development	2,50	4	0,50
1948	T	ann: variable speed operation	A N N	variable speed operation	2,50	8	0,75
1949	T	an: natural frequency	A N	natural frequencies	2,50	4	0,75
1950	T	npnn: effect of reynolds number	N P N N	effect of Reynolds number	2,50	4	1,00
1951	T	nn: cohort study	N N	cohort studies	2,50	4	0,50
1952	T	an: angular airflow	A N	angular airflow	2,50	4	0,25
1952	V[s]	aan: horizontal angular airflow	A A N	horizontal angular airflow	2,20	2	1,00
1953	T	nn: water jacket	N N	water jacket	2,50	4	0,25
1954	T	aannn: future offshore wind power site	A A N N N	Future Offshore Wind Power Sites	2,50	4	1,00
1955	T	ann: offshore windfarm development	A N N	offshore windfarm developments	2,50	4	1,00
1955	V[img]	annn: offshore wind farm development	A N N N	offshore wind farm development	2,59	5	1,00
1955	V[im]	ann: offshore wind farm	A N N	offshore wind farms	3,11	66	0,65
1955	V[im]	annn: offshore wind farm consent	A N N N	Offshore wind farm consent	1,90	2	0,50
1956	T	npn: generation of reference	N P N	Generation of the reference	2,50	4	0,50
1957	T	an: circular path	A N	circular path	2,50	4	0,50
1958	T	npnpn: distribution of angle of attack	N P N P N	Distribution of angle of attack	2,50	4	1,00
1959	T	an: triangular distribution	A N	triangular distribution	2,50	4	0,75
1960	T	anpn: high angle of attack	A N P N	higher angle of attack	2,50	4	1,00
1961	T	npn: function of tsr	N P N	function of TSR	2,50	4	0,75
1962	T	nn: nai village	N N	nai village	2,50	4	0,50
1962	V[s]	nnpn: nai village of kretinga	N N P N	nai village of Kretinga	2,20	2	1,00
1963	T	n: ursúa	N	Ursúa	2,50	4	1,00
1964	T	nan: state geologic survey	N A N	State Geologic Survey	2,50	4	1,00
1965	T	nan: eea technical report	N A N	EEA technical report	2,50	4	0,25
1966	T	n: sternum	N	Sterna	2,50	4	0,50
1967	T	nnn: wind power penetration	N N N	wind power penetration	2,50	4	0,75
1968	T	aann: national technical information service	A A N N	National Technical Information Service	2,50	4	0,50
1969	T	npn: alignment of rotor	N P N	alignment of the rotor	2,50	4	0,25
1969	V[s]	anpn: optimal alignment of rotor	A N P N	optimal alignment of the rotor	2,20	2	1,00
1970	T	nn: pole pitch	N N	pole pitch	2,50	4	0,25
1971	T	ncnn: lift and drag force	N C N N	lift and drag forces	2,50	4	1,00
1972	T	n: smallwood	N	Smallwood	2,50	4	1,00
1973	T	nn: literature review	N N	Literature review	2,50	4	0,50
1974	T	npnn: range of wind speed	N P N N	range of wind speeds	2,50	4	0,75
1975	T	n: erus	N	ERUs	2,50	4	0,25
1976	T	an: applicable law	A N	applicable laws	2,50	4	0,25
1977	T	nn: haliaeetus albicilla	N N	Haliaeetus albicilla	2,50	4	1,00
1978	T	nn: methodology acm0002	N N	methodology ACM0002	2,50	4	0,50
1978	V[s]	nnn: baseline methodology acm0002	N N N	baseline methodology ACM0002	2,20	2	0,50
1979	T	a: controllable	A	controllable	2,50	4	0,50
1980	T	nn: electricity saving	N N	Electricity Savings	2,50	4	1,00
1981	T	nn: power demand	N N	power demand	2,50	4	0,25
1982	T	nn: meter depth	N N	meters depth	2,50	4	1,00
1983	T	an: elemental torque	A N	elemental torque	2,50	4	1,00
1984	T	an: long-term study	A N	long-term studies	2,50	4	0,50
1985	T	nn: parking area	N N	parking areas	2,50	4	1,00
1986	T	an: current knowledge	A N	current knowledge	2,50	4	0,25
1987	T	n: herbicide	N	herbicides	2,50	4	0,75
1988	T	nn: airfoil database	N N	airfoil database	2,50	4	0,75
1989	T	nn: technology advance	N N	technology advances	2,50	4	0,75
1989	V[s]	aan: recent technological advance	A A N	recent technological advances	2,20	2	1,00
1990	T	nn: installation procedure	N N	Installation Procedures	2,50	4	0,50
1991	T	nn: tip correction	N N	tip correction	2,50	4	0,25
1992	T	nn: post construction	N N	post construction	2,50	4	0,75
1993	T	an: extensive review	A N	extensive review	2,50	4	1,00
1994	T	n: echolocation	N	echolocation	2,50	4	0,50
1995	T	n: emfs	N	EMFs	2,50	4	1,00
1996	T	ann: local pressure field	A N N	Local pressure field	2,50	4	1,00
1997	T	npn: review of literature	N P N	Review of Literature	2,50	4	0,75
1997	V[s]	nn: literature review	N N	Literature review	2,50	4	0,50
1998	T	nn: pass site	N N	Pass site	2,50	4	1,00
1999	T	an: david colby	A N	David Colby	2,50	4	1,00
2000	T	a: tan	A	tan	2,50	4	1,00
2001	T	npn: volume of air	N P N	volume of air	2,50	4	0,50
2002	T	nn: fatigue load	N N	fatigue loads	2,50	4	0,25
2003	T	nn: nasa ames	N N	NASA Ames	2,50	4	0,75
2004	T	ann: renewable energy act	A N N	Renewable Energy Act	2,50	4	0,75
2005	T	n: ,design	N	,design	2,50	4	0,75
2006	T	an: audible range	A N	audible range	2,50	4	0,25
2006	V[s]	aan: normal audible range	A A N	normal audible range	2,37	3	1,00
2007	T	nn: design tool	N N	design tools	2,50	4	0,75
2008	T	ncnn: removal and site restoration	N C N N	removal and site restoration	2,50	4	1,00
2009	T	an: dimensional view	A N	dimensional views	2,50	4	0,75
2010	T	nn: windgeschw indigkeit	N N	Windgeschw indigkeit	2,50	4	1,00
2011	T	nn: rotation cycle	N N	rotation cycles	2,50	4	0,25
2011	V[s]	nnn: blade rotation cycle	N N N	blade rotation cycles	2,37	3	0,67
2012	T	an: small-scale wind	A N	small-scale wind	2,50	8	0,25
2013	T	an: turbulent flow	A N	turbulent flow	2,50	4	0,75
2014	T	nn: one-mile radius	N N	one-mile radius	2,50	4	1,00
2015	T	nn: planning manager	N N	planning manager	2,50	4	0,50
2016	T	npn: requirement of article	N P N	requirements of Article	2,50	4	1,00
2017	T	nn: flight corridor	N N	flight corridors	2,50	4	1,00
2018	T	an: turbulent inflow	A N	turbulent inflow	2,50	4	0,50
2019	T	an: downwind turbine	A N	downwind turbines	2,50	4	0,50
2020	T	ncnn: service and maintenance cost	N C N N	service and maintenance costs	2,50	4	1,00
2021	T	nn: airfoil shape	N N	airfoil shape	2,50	4	1,00
2022	T	nnn: wind tunnel test	N N N	Wind tunnel test	2,50	4	0,50
2023	T	nn: screening exercise	N N	screening exercise	2,50	4	1,00
2024	T	nnn: sheldon town board	N N N	Sheldon Town Board	2,50	4	1,00
2025	T	an: numerical solution	A N	numerical solution	2,50	4	1,00
2026	T	npnnn: design of horizontal-axis wind turbine	N P N N N	design of horizontal-axis wind turbine	2,50	4	1,00
2027	T	ann: synchronous machine characteristic	A N N	Synchronous machine characteristics	2,50	4	0,50
2028	T	nn: wave height	N N	wave heights	2,50	4	0,25
2028	V[s]	ann: moderate wave height	A N N	moderate wave heights	2,20	2	0,50
2029	T	a: t-6061	A	T-6061	2,50	4	0,50
2030	T	n: machielse	N	Machielse	2,50	4	1,00
2031	T	an: external crane	A N	external cranes	2,50	4	0,50
2032	T	npn: type of construction	N P N	Type of Construction	2,50	4	0,25
2033	T	nn: direct-drive concept	N N	direct-drive concept	2,50	4	0,25
2034	T	nn: floor price	N N	floor price	2,50	4	1,00
2035	T	a: 2005b	A	2005b	2,50	4	1,00
2036	T	nn: fatigue life	N N	fatigue life	2,50	4	0,25
2037	T	nnn: wind farm location	N N N	wind farm locations	2,50	4	0,75
2038	T	nn: generator concept	N N	Generators concepts	2,50	4	0,50
2039	T	nn: rotor tip	N N	rotor tip	2,50	4	0,25
2040	T	ann: initial capital cost	A N N	initial capital cost	2,50	4	0,75
2041	T	aannn: small horizontal axis wind turbine	A A N N N	Small Horizontal Axis Wind Turbine	2,50	4	1,00
2042	T	n: diederichs	N	Diederichs	2,50	4	1,00
2043	T	an: free vortex	A N	free vortex	2,50	4	0,50
2044	T	aan: adverse environmental impact	A A N	adverse environmental impacts	2,50	4	0,50
2045	T	nn: transport equation	N N	transport equations	2,50	4	0,75
2046	T	nn: revenue payment	N N	revenue payments	2,50	4	0,75
2047	T	nnpn: massachusetts institute of technology	N N P N	Massachusetts Institute of Technology	2,50	4	1,00
2048	T	r: low	R	Low	2,50	4	1,00
2049	T	an: economic nature	A N	economic nature	2,50	4	0,25
2049	V[s]	acan: social or economic nature	A C A N	social or economic nature	2,20	2	1,00
2050	T	npnn: variation of power coefficient	N P N N	variation of power coefficient	2,50	4	1,00
2051	T	nn: avoidance behaviour	N N	avoidance behaviour	2,50	4	1,00
2052	T	nan: wisconsin professional engineer	N A N	Wisconsin professional engineer	2,50	4	0,75
2053	T	an: movable part	A N	movable parts	2,50	4	1,00
2054	T	nn: aspect ratio	N N	aspect ratio	2,50	4	1,00
2055	T	nn: project performance	N N	project performance	2,50	4	0,50
2055	V[s]	nnn: project performance indicator	N N N	project performance indicators	2,20	2	0,50
2056	T	ann: danish energy authority	A N N	Danish Energy Authority	2,50	4	1,00
2057	T	npnnn: impact of wind energy development	N P N N N	IMPACTS OF WIND ENERGY DEVELOPMENTS	2,50	4	1,00
2058	T	an: full pressure	A N	full pressure	2,50	4	0,25
2059	T	nva: impact be significant	N V A	impacts was significant	2,50	4	1,00
2059	V[s]	an: significant impact	A N	significant impact	1,20	7	0,86
2060	T	ann: environmental suitability model	A N N	Environmental suitability model	2,50	4	0,50
2061	T	aan: turkish acoustical society	A A N	Turkish Acoustical Society	2,50	4	1,00
2062	T	nn: resource characterization	N N	resource characterization	2,50	4	0,50
2063	T	nn: cos ϕopt	N N	cos ϕopt	2,50	4	1,00
2064	T	nn: nocebo effect	N N	nocebo effect	2,50	4	1,00
2065	T	npnn: department of energy office	N P N N	Department of Energy Office	2,50	4	1,00
2066	T	an: ambient level	A N	ambient levels	2,50	4	0,75
2066	V[s]	aan: ambient sound level	A A N	ambient sound level	2,07	3	0,67
2067	T	an: a-weighted scale	A N	A-weighted scale	2,50	4	1,00
2068	T	npn: analogy with finding	N P N	analogy with findings	2,50	4	1,00
2069	T	nn: airfoil naca	N N	airfoil NACA	2,50	4	1,00
2070	T	npn: specie of bat	N P N	species of bats	2,50	4	1,00
2070	V[s]	nn: bat specie	N N	bat species	2,67	6	0,67
2071	T	n: activation	N	activation	2,50	4	0,25
2072	T	nn: bladesign program	N N	BLADESIGN program	2,50	4	0,50
2073	T	nn: bat migration	N N	bat migration	2,50	4	0,25
2074	T	an: international agency	A N	International Agency	2,50	4	0,75
2075	T	nnnnn: eu bird directive habitat displacement	N N N N N	EU Birds Directive Habitat displacement	2,50	4	1,00
2076	T	npn: design of project	N P N	design of the project	2,50	4	0,50
2077	T	n: pivot	N	pivot	2,50	4	0,50
2078	T	n: asst	N	Asst	2,50	4	1,00
2079	T	an: low density	A N	Low density	2,50	4	0,50
2080	T	nn: ocean depth	N N	Ocean Depth	2,50	4	0,75
2081	T	npnnn: description of wind power plant	N P N N N	Description of the Wind Power Plant	2,50	4	1,00
2082	T	an: legal prescription	A N	legal prescriptions	2,50	4	1,00
2083	T	aan: international electrotechnical commission	A A N	International Electrotechnical Commission	2,50	4	1,00
2084	T	n: sinkhole	N	sinkholes	2,50	4	1,00
2085	T	ann: high frequency sound	A N N	higher frequency sounds	2,50	4	1,00
2086	T	n: appl	N	Appl	2,50	4	0,50
2087	T	nn: fault logic	N N	fault logic	2,50	4	0,25
2088	T	a: behavioural	A	behavioural	2,50	8	0,13
2089	T	an: technical design	A N	technical design	2,50	4	0,50
2089	V[s]	aan: detailed technical design	A A N	detailed technical design	2,20	2	0,50
2090	T	an: significant threat	A N	significant threat	2,50	4	0,25
2091	T	an: pure power	A N	Pure Power	2,50	4	0,75
2092	T	ncnn: infrasound and low-frequency sound	N C N N	Infrasound and Low-Frequency Sound	2,50	4	1,00
2092	V[im]	ncan: infrasound and low frequency	N C A N	infrasound and low frequency	2,82	17	1,00
2093	T	an: annual average	A N	annual average	2,50	4	1,00
2094	T	nn: site plan	N N	site plan	2,50	4	0,50
2094	V[s]	nnn: site restoration plan	N N N	Site Restoration Plan	2,67	6	1,00
2095	T	an: conditional fuel	A N	conditional fuel	2,50	4	0,25
2096	T	nn: rotor torque	N N	rotor torque	2,50	4	0,50
2096	V[s]	nnn: rotor torque output	N N N	rotor torque output	2,20	2	0,50
2097	T	npan: effect of low frequency	N P A N	Effects of low frequency	2,50	4	1,00
2098	T	an: white-tailed eagle	A N	White-tailed Eagle	2,50	4	1,00
2099	T	an: electrical component	A N	electrical components	2,50	4	0,25
2100	T	nn: building permit	N N	building permit	2,50	4	1,00
2101	T	an: multiple rotor	A N	multiple rotors	2,50	4	0,75
2102	T	npn: issuance of license	N P N	issuance of a license	2,50	4	0,75
2103	T	npan: university of wisconsin-green bay	N P A N	University of Wisconsin-Green Bay	2,50	4	1,00
2104	T	an: international expert	A N	International Expert	2,50	4	0,50
2105	T	an: total power	A N	total power	2,50	4	0,75
2105	V[s]	aan: total reactive power	A A N	total reactive power	2,20	2	1,00
2106	T	npncn: impact of plan or project	N P N C N	impacts of the plan or project	2,50	4	1,00
2107	T	nnn: surface pressure datum	N N N	surface pressure data	2,50	4	0,50
2108	T	n: salutation	N	Salutation	2,50	4	0,50
2109	T	nnn: grid connection scheme	N N N	grid connection scheme	2,50	4	1,00
2110	T	an: german eez	A N	German EEZ	2,50	4	1,00
2111	T	an: environmental engineering	A N	Environmental Engineering	2,50	4	0,25
2111	V[s]	acan: civil and environmental engineering	A C A N	Civil and Environmental Engineering	2,20	2	0,50
2112	T	nva: application be complete	N V A	application is complete	2,50	4	1,00
2112	V[s]	an: complete application	A N	complete application	2,20	2	0,50
2113	T	annn: global wind energy council	A N N N	Global Wind Energy Council	2,50	4	0,75
2114	T	npnn: type of wind generator	N P N N	type of the wind generator	2,50	4	0,50
2115	T	n: aerogenerators	N	aerogenerators	2,50	4	1,00
2116	T	nn: rotor aerodynamics	N N	rotor aerodynamics	2,50	4	0,25
2117	T	nn: barrier analysis	N N	Barrier analysis	2,50	4	0,50
2118	T	n: zucco	N	Zucco	2,50	4	1,00
2119	T	nn: flight call	N N	flight calls	2,50	4	0,25
2120	T	nn: five-hole probe	N N	five-hole probes	2,50	4	0,25
2120	V[g]	nn: fivehole probe	N N	fivehole probes	2,20	2	1,00
2120	V[s]	nnn: five-hole probe location	N N N	five-hole probe locations	1,90	2	1,00
2121	T	n: distancing	N	distancing	2,50	4	1,00
2122	T	nn: introduction introduction	N N	INTRODUCTION Introduction	2,50	4	1,00
2123	T	n: timeline	N	timeline	2,50	4	0,75
2124	T	a: needed	A	needed	2,50	4	0,50
2125	T	annn: high sheldon wind farm	A N N N	High Sheldon Wind Farm	2,50	4	1,00
2126	T	annn: offshore wind resource assessment	A N N N	offshore wind resource assessment	2,50	4	0,50
2127	T	anpnn: indicative figure of guidance character	A N P N N	Indicative figures of guidance character	2,50	4	1,00
2128	T	n: nordex	N	Nordex	2,50	8	0,88
2129	T	npan: overview of offshore wind	N P A N	Overview of Offshore Wind	2,50	4	1,00
2130	T	npn: speed of generator	N P N	speed of the generator	2,50	4	0,25
2130	V[s]	nn: generator speed	N N	generator speed	2,93	11	0,91
2131	T	n: parenthesis	N	parentheses	2,50	4	1,00
2132	T	n: compressor	N	compressor	2,50	4	0,75
2133	T	an: iterative process	A N	iterative process	2,50	4	0,75
2134	T	nnn: wind turbine cluster	N N N	wind turbine clusters	2,50	4	1,00
2135	T	n: efdd,h	N	EFDD,h	2,50	4	0,50
2136	T	aan: maximum achievable power	A A N	maximum achievable power	2,50	4	0,25
2137	T	n: vindkraft	N	Vindkraft	2,50	4	0,50
2138	T	nn: water resource	N N	Water Resources	2,50	4	0,75
2139	T	npn: viscosity of air	N P N	viscosity of air	2,50	4	0,25
2140	T	nn: performance standard	N N	Performance Standards	2,50	4	0,25
2141	T	nn: strain gauge	N N	strain gauges	2,50	4	0,50
2142	T	n: nefco	N	NEFCO	2,50	4	1,00
2143	T	nnn: castelo branco naa	N N N	Castelo Branco NAA	2,50	4	1,00
2144	T	an: innovative type	A N	innovative types	2,50	4	0,25
2145	T	an: physical suitability	A N	physical suitability	2,50	4	0,25
2146	T	nn: blade angle	N N	blade angles	2,50	4	0,75
2146	V[s]	nnn: blade pitch angle	N N N	blade pitch angle	2,97	12	0,83
2147	T	a: 3-arc	A	3-arc	2,50	4	0,50
2148	T	nn: species identification	N N	species identification	2,50	4	0,75
2149	T	an: hourly generation	A N	hourly generation	2,50	4	0,50
2150	T	nn: cdm activity	N N	CDM activity	2,50	4	0,75
2150	V[s]	nnn: cdm project activity	N N N	CDM project activity	2,74	7	0,71
2151	T	nn: power controller	N N	Power controller	2,50	4	0,25
2152	T	nn: energy price	N N	energy price	2,50	4	0,25
2152	V[s]	nnn: energy price bidding	N N N	energy price bidding	2,37	3	1,00
2153	T	nn: hub speed	N N	hub speed	2,50	4	0,25
2153	V[s]	nnn: hub speed function	N N N	hub speed function	2,37	3	1,00
2154	T	ann: natural habitat type	A N N	natural habitat types	2,50	4	0,75
2155	T	nnn: hydrogen storage system	N N N	hydrogen storage system	2,50	4	0,75
2156	T	nn: information gathering	N N	Information gathering	2,50	4	0,75
2157	T	nn: kw turbine	N N	kW turbines	2,50	4	1,00
2158	T	n: re-grading	N	re-grading	2,50	4	1,00
2159	T	n: stellenbosch	N	Stellenbosch	2,50	4	0,25
2160	T	npn: generation of firing	N P N	Generation of the firing	2,50	4	1,00
2161	T	nn: noise limit	N N	noise limits	2,50	4	0,75
2162	T	ncnn: measuring and validation programme	N C N N	Measuring and validation programme	2,50	4	1,00
2163	T	a: self-starting	A	self-starting	2,50	16	0,69
2164	T	nnn: bwea briefing sheet	N N N	BWEA Briefing Sheet	2,50	4	0,50
2165	T	nann: state environmental quality review	N A N N	State Environmental Quality Review	2,50	4	1,00
2166	T	n: tech	N	tech	2,50	4	0,50
2167	T	npn: comparison of output	N P N	Comparison of outputs	2,50	4	1,00
2168	T	npn: angle of blade	N P N	Angle of the blades	2,50	4	0,25
2168	V[s]+	nn: blade angle	N N	blade angles	2,50	4	0,75
2169	T	nn: brake caliber	N N	brake caliber	2,50	4	0,75
2170	T	nn: fall zone	N N	fall zone	2,50	4	0,50
2171	T	an: extreme weather	A N	extreme weather	2,50	4	0,25
2172	T	an: mechanical part	A N	mechanical parts	2,50	4	0,50
2173	T	a: delta	A	DELTA	2,50	4	0,50
2174	T	nn: plant community	N N	plant community	2,50	4	0,25
2175	T	ncnn: bird and bat fatality	N C N N	bird and bat fatalities	2,50	4	0,75
2176	T	n: bose	N	Bose	2,50	4	1,00
2177	T	ann: ambient noise level	A N N	ambient noise levels	2,50	4	0,25
2178	T	nn: model output	N N	Model Outputs	2,50	4	0,75
2179	T	an: solar power	A N	solar power	2,50	4	0,50
2180	T	nn: rma number	N N	RMA number	2,50	4	0,50
2181	T	nnn: power performance prediction	N N N	power performance prediction	2,50	4	0,75
2182	T	nn: rotor revolution	N N	rotor revolution	2,50	4	0,50
2183	T	an: thermal share	A N	thermal share	2,50	4	0,50
2183	V[s]	anpn: thermal share of sin	A N P N	thermal share of the SIN	2,20	2	1,00
2184	T	nn: maintenance requirement	N N	maintenance requirements	2,50	4	0,50
2185	T	nn: puerto bolivar	N N	Puerto Bolivar	2,50	4	0,25
2186	T	npan: analysis of vertical axis	N P A N	Analysis of Vertical Axis	2,50	4	1,00
2187	T	npn: term of license	N P N	Term of this License	2,50	4	0,75
2188	T	nn: illinois univ	N N	Illinois Univ	2,50	4	0,25
2189	T	nn: datum logger	N N	data logger	2,50	4	0,50
2190	T	nn: air stream	N N	air stream	2,50	4	0,25
2191	T	n: abatement	N	Abatement	2,50	4	0,25
2192	T	nn: california coast	N N	California coast	2,50	8	0,63
2192	V[s]	ann: southern california coast	A N N	Southern California coast	2,20	2	1,00
2193	T	an: empirical relationship	A N	empirical relationship	2,50	4	0,25
2193	V[s]	aan: glauert empirical relationship	A A N	Glauert empirical relationship	2,37	3	1,00
2194	T	nn: reference location	N N	reference location	2,50	4	0,50
2194	V[s]	nnn: reference location acc	N N N	reference location acc	2,20	2	1,00
2195	T	npn: loss of habitat	N P N	loss of habitat	2,50	4	0,75
2195	V[s]+	nn: habitat loss	N N	habitat loss	3,19	20	0,65
2196	T	nnn: ghg emission reduction	N N N	GHG emission reductions	2,50	4	0,75
2197	T	an: hydrostatic drive	A N	hydrostatic drive	2,50	4	0,50
2197	V[s]	aan: hydrostatic main drive	A A N	hydrostatic main drive	2,59	5	1,00
2198	T	nn: bone conduction	N N	bone conduction	2,50	4	0,50
2199	T	nva: wind be simple	N V A	wind is simple	2,50	4	1,00
2200	T	nn: management measure	N N	management measures	2,50	4	0,25
2201	T	npn: opinion of commission	N P N	opinion of the Commission	2,50	4	1,00
2202	T	nn: blade aerodynamics	N N	blade aerodynamics	2,50	4	0,75
2203	T	nn: hair cell	N N	hair cells	2,50	4	1,00
2204	T	nn: bat mortality	N N	bat mortality	2,50	4	0,50
2205	T	an: environmental source	A N	environmental sources	2,50	4	1,00
2206	T	nn: somateria mollissima	N N	Somateria mollissima	2,50	4	1,00
2207	T	npn: growth of wind	N P N	growth of wind	2,50	4	0,25
2207	V[s]	npan: growth of offshore wind	N P A N	growth of offshore wind	2,37	3	1,00
2208	T	npn: region of uribia	N P N	region of Uribia	2,50	4	1,00
2209	T	nnnn: power plant capacity addition	N N N N	power plants capacity additions	2,50	4	1,00
2210	T	npnnn: trend of wind generator system	N P N N N	trends of wind generator systems	2,50	4	1,00
2211	T	nn: farm installation	N N	farm installations	2,50	4	0,25
2211	V[s]	nnn: wind farm installation	N N N	wind farm installations	2,37	3	0,67
2212	T	an: narrow band	A N	narrow band	2,50	4	0,50
2213	T	n: impedance	N	impedance	2,50	4	0,50
2214	T	npan: description of small-scale project	N P A N	description of the small-scale project	2,50	4	1,00
2215	T	naan: zone potential positive impact	N A A N	zones Potential positive impact	2,50	4	1,00
2216	T	an: f1 fluctuation	A N	F1 fluctuation	2,50	4	0,50
2217	T	nnnnn: directive habitat displacement bird strike	N N N N N	Directive Habitat displacement Bird strike	2,50	4	1,00
2218	T	nn: control method	N N	control method	2,50	4	0,25
2219	T	a: gastrointestinal	A	gastrointestinal	2,50	4	0,50
2220	T	n: electrolyte	N	electrolyte	2,50	4	0,25
2221	T	an: technical challenge	A N	technical challenges	2,50	4	0,75
2222	T	nn: inertia control	N N	inertia control	2,50	4	0,75
2223	T	a: finished	A	finished	2,50	4	0,25
2224	T	nnn: lightning protection system	N N N	lightning protection system	2,50	4	0,50
2225	T	an: bern convention	A N	Bern Convention	2,50	4	0,50
2226	T	nn: energy requirement	N N	energy requirements	2,50	4	0,25
2227	T	an: gaseous hydrogen	A N	gaseous hydrogen	2,50	4	0,75
2228	T	ncan: displacement or permanent loss	N C A N	displacement or permanent loss	2,50	4	1,00
2229	T	nn: wind gust	N N	wind gusts	2,50	4	1,00
2230	T	npn: management of site	N P N	management of the site	2,50	4	0,75
2231	T	ann: adverse health consequence	A N N	adverse health consequences	2,50	4	0,75
2232	T	ann: renewable energy target	A N N	renewable energy target	2,50	4	0,75
2233	T	nn: claim department	N N	claim department	2,50	4	1,00
2234	T	an: exclusionary factor	A N	exclusionary factor	2,50	4	1,00
2235	T	an: spatial analysis	A N	spatial analysis	2,50	4	0,50
2235	V[s]	aan: rule-based spatial analysis	A A N	rule-based spatial analysis	2,20	2	1,00
2236	T	nn: battery voltage	N N	battery voltage	2,50	4	0,75
2237	T	an: environmental consideration	A N	environmental considerations	2,50	4	0,75
2237	V[g]	an: environmental conservation	A N	Environmental Conservation	2,37	3	0,33
2238	T	r: numerically	R	numerically	2,50	4	1,00
2239	T	nnn: output output output	N N N	Output Output Output	2,50	4	1,00
2240	T	nn: power technology	N N	power technology	2,50	4	0,25
2240	V[s]	nnn: wind power technology	N N N	wind power technology	2,37	3	0,67
2241	T	n: dataset	N	dataset	2,50	4	0,25
2242	T	nn: blade stall	N N	blade stall	2,50	4	0,50
2243	T	ncnn: chord-length and twist distribution	N C N N	chord-length and twist distribution	2,50	4	1,00
2244	T	an: lateral airflow	A N	lateral airflow	2,50	4	1,00
2245	T	an: colombian grid	A N	Colombian grid	2,50	4	0,50
2246	T	nn: wind shear	N N	wind shear	2,50	4	0,50
2247	T	nnpn: power output of turbine	N N P N	power output of the turbine	2,50	4	1,00
2248	T	nann: cn standard deviation level	N A N N	Cn standard deviation levels	2,50	4	0,50
2249	T	ann: high reynolds number	A N N	high Reynolds number	2,50	4	0,75
2250	T	nn: mw class	N N	MW class	2,50	4	0,25
2250	V[s]	nnn: mw capacity class	N N N	MW capacity class	2,20	2	1,00
2251	T	nn: rotor radius	N N	rotor radius	2,50	4	0,75
2252	T	npn: evaluation of infrasound	N P N	Evaluation of Infrasound	2,50	4	1,00
2253	T	ann: turbulent wake state	A N N	turbulent wake state	2,50	4	0,75
2254	T	ann: reactive power supply	A N N	reactive power supply	2,50	4	0,75
2255	T	n: mpacts	N	mpacts	2,50	4	1,00
2256	T	npnn: hazard of wind turbine	N P N N	hazards of wind turbines	2,50	4	0,50
2257	T	ncan: bat and marine mammal	N C A N	bats and marine mammals	2,50	4	1,00
2258	T	n: tinnitus	N	tinnitus	2,50	4	0,75
2259	T	npn: consideration of bat	N P N	consideration of bats	2,50	4	1,00
2260	T	n: kw-h	N	kW-h	2,50	4	0,50
2261	T	acann: environmental and human impact factor	A C A N N	environmental and human impact factors	2,50	4	1,00
2262	T	nn: buffer zone	N N	buffer zones	2,50	4	1,00
2263	T	an: characteristic curve	A N	Characteristic curves	2,50	4	0,25
2264	T	anpn: levelized cost of energy	A N P N	levelized cost of energy	2,50	4	1,00
2265	T	a: aeroelastic	A	Aeroelastic	2,47	15	0,33
2266	T	a: outboard	A	outboard	2,47	15	0,67
2267	T	nn: baseline methodology	N N	baseline methodology	2,47	15	0,47
2267	V[s]	ann: consolidated baseline methodology	A N N	Consolidated baseline methodology	2,74	7	0,86
2267	V[s]	nnn: baseline methodology acm0002	N N N	baseline methodology ACM0002	2,20	2	0,50
2268	T	n: frequency	N	frequency	2,46	422	0,11
2269	T	n: displacement	N	displacement	2,46	55	0,16
2270	T	nn: direct-drive generator	N N	direct-drive generator	2,46	11	0,45
2271	T	an: co2 reduction	A N	CO2 reductions	2,44	7	0,86
2272	T	a: bladed	A	bladed	2,44	7	0,57
2273	T	nn: tap distribution	N N	tap distribution	2,44	7	0,29
2273	V[s]	annn: full pressure tap distribution	A N N N	full pressure tap distribution	2,37	3	0,67
2274	T	nn: voltage regulation	N N	voltage regulation	2,44	7	1,00
2275	T	an: surface-mounted pm	A N	surface-mounted PM	2,44	7	0,29
2276	T	a: resistive	A	resistive	2,44	7	0,29
2277	T	an: quantitative comparison	A N	quantitative comparison	2,44	7	0,71
2278	T	a: pipistrellus	A	Pipistrellus	2,44	7	0,29
2279	T	nn: electricity production	N N	electricity production	2,44	7	0,43
2279	V[s]	nnn: gwh electricity production	N N N	GWh electricity production	2,20	2	1,00
2280	T	nn: dose-response relationship	N N	dose-response relationship	2,44	7	0,43
2280	V[s]	nnpn: dose-response relationship of wind	N N P N	Dose-Response Relationship of Wind	2,20	2	1,00
2281	T	an: average f1	A N	Average F1	2,44	7	1,00
2282	T	an: peak performance	A N	peak performance	2,44	7	1,00
2283	T	n: radial-flux	N	radial-flux	2,44	7	0,29
